sym,date,open,high,low,close,volume
XOM,2023.12.29,93.0,93.21,92.31,92.64,17746400
XOM,2024.01.02,93.51,95.53,93.45,94.85,23483000
XOM,2024.01.03,94.76,96.01,94.2,95.64,23490800
XOM,2024.01.04,96.44,96.89,94.56,94.81,19395200
XOM,2024.01.05,95.6,95.81,94.63,95.1,15827400
XOM,2024.01.08,93.34,93.62,91.64,93.51,23370100
XOM,2024.01.09,93.86,93.86,91.91,92.35,19496600
XOM,2024.01.10,92.48,92.48,90.96,91.45,18206100
XOM,2024.01.11,91.77,92.2,91.33,91.43,15833400
XOM,2024.01.12,92.79,93.26,91.89,92.61,18041700
XOM,2024.01.16,92.49,92.67,90.37,90.52,20235700
XOM,2024.01.17,89.51,90.77,89.49,89.86,18384000
XOM,2024.01.18,89.88,89.96,88.79,89.7,20940300
XOM,2024.01.19,89.62,89.9,89.33,89.83,20088400
XOM,2024.01.22,89.6,89.97,88.74,89.71,19955900
XOM,2024.01.23,89.7,91.27,89.63,90.72,15863400
XOM,2024.01.24,91.1,92.34,90.57,92.29,17330600
XOM,2024.01.25,92.95,94.68,92.31,94.63,22089500
XOM,2024.01.26,94.49,95.51,93.76,95.44,20817200
XOM,2024.01.29,95.42,95.63,94.38,95.56,18317500
XOM,2024.01.30,94.89,97.18,94.61,97.15,19610900
XOM,2024.01.31,97.05,97.18,95.23,95.26,22415300
XOM,2024.02.01,95.97,96.38,94.16,94.87,19240700
XOM,2024.02.02,96.14,96.37,94.15,94.49,21973400
XOM,2024.02.05,94.0,94.87,93.12,94.1,17190900
XOM,2024.02.06,94.58,95.48,94.12,94.75,13347900
XOM,2024.02.07,94.75,95.19,93.75,94.72,13826800
XOM,2024.02.08,94.83,96.76,94.62,96.34,19636900
XOM,2024.02.09,96.46,97.15,94.24,94.3,20410500
XOM,2024.02.12,94.66,95.81,94.51,95.6,18173100
XOM,2024.02.13,96.1,96.41,94.08,94.77,18917400
XOM,2024.02.14,95.27,95.97,93.91,94.31,17651300
XOM,2024.02.15,94.08,97.21,94.08,97.01,23196300
XOM,2024.02.16,97.27,97.85,96.81,97.01,20151400
XOM,2024.02.20,97.11,97.37,96.0,96.09,17650000
XOM,2024.02.21,96.35,98.18,96.32,98.06,20991300
XOM,2024.02.22,97.41,98.58,96.75,97.97,20470700
XOM,2024.02.23,97.15,97.35,96.21,97.11,15975900
XOM,2024.02.26,97.0,98.14,96.37,97.5,13360800
XOM,2024.02.27,97.9,98.34,97.12,97.29,16360000
XOM,2024.02.28,97.7,98.6,97.26,97.56,14810500
XOM,2024.02.29,97.9,98.26,97.47,97.75,17566100
XOM,2024.03.01,98.87,99.5,98.55,98.98,18460100
XOM,2024.03.04,98.81,98.99,97.29,97.6,18138000
XOM,2024.03.05,97.76,99.39,97.56,98.8,19952700
XOM,2024.03.06,99.71,100.6,99.27,99.85,20472800
XOM,2024.03.07,99.69,100.98,99.69,100.41,15195400
XOM,2024.03.08,100.28,101.38,99.85,101.36,16281500
XOM,2024.03.11,101.24,102.05,100.39,101.96,17577300
XOM,2024.03.12,101.99,102.2,101.03,101.3,14957200
XOM,2024.03.13,102.07,103.2,102.04,102.43,17122200
XOM,2024.03.14,102.71,104.32,102.58,104.25,22121000
XOM,2024.03.15,103.67,105.02,103.67,104.06,38264400
XOM,2024.03.18,104.55,105.55,103.9,105.02,16770500
XOM,2024.03.19,104.95,106.14,104.8,105.76,14878800
XOM,2024.03.20,105.42,106.05,104.87,105.67,16119700
XOM,2024.03.21,105.6,106.53,105.28,106.14,14878000
XOM,2024.03.22,106.13,106.32,105.51,106.14,14701900
XOM,2024.03.25,106.46,108.28,106.46,107.22,14011700
XOM,2024.03.26,107.23,107.53,106.06,106.42,13152300
XOM,2024.03.27,106.13,107.61,106.06,107.52,12415700
XOM,2024.03.28,108.05,108.91,107.61,108.71,18482100
XOM,2024.04.01,108.87,109.64,107.91,109.41,13817000
XOM,2024.04.02,110.28,111.85,109.73,111.55,19919600
XOM,2024.04.03,111.74,111.99,111.04,111.57,16504300
XOM,2024.04.04,111.34,112.11,110.95,111.96,18467400
XOM,2024.04.05,112.21,114.24,111.89,113.51,21720600
XOM,2024.04.08,113.24,113.85,112.42,112.74,17513900
XOM,2024.04.09,113.16,113.77,112.54,113.33,14132300
XOM,2024.04.10,113.37,114.54,112.91,114.28,17409200
XOM,2024.04.11,114.74,114.74,112.54,113.9,17555900
